"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"East Asia & Pacific","EAS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21684085869017","2.29581932919815","2.25857184008501","2.33186901216413","2.26212592559417","2.30970578641613","2.27511186702603","2.36150706376642","2.34429875862419","2.43023791687638","2.42632330592375","2.37775118223246","2.37377433357226","2.26688583029216","2.41728859770548","2.35191581750782","2.50118297395316","2.29603853791017","2.49401235018048","2.38476306476741","2.53128507224694","","",
"Europe & Central Asia (excluding high income)","ECA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.788281245374484","0.843241610832995","0.654298132539185","0.674484224599261","0.707659773521745","0.830584601813787","0.8603695977615","0.851261058999065","0.805862644050515","0.796554012828253","0.808833691658173","0.867661179470103","0.842414778197032","0.959057038329482","0.906566881111964","0.852128630650659","0.873471089440231","0.854741391936513","0.880037625992318","0.882240442495547","","","",
"Europe & Central Asia","ECS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.65515422961503","1.63836824892278","1.60918385630991","1.70094155695918","1.67679754782064","1.7242091020763","1.69828864963024","1.72299979014604","1.70079109091458","1.65436878109185","1.66278109173139","1.66520594872681","1.73192286187682","1.82235987797161","1.78886949254043","1.79705452660244","1.85221067998666","1.8157529194934","1.85572308816777","1.93380174126367","1.93295489086446","","",
"Ecuador","ECU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0740600004792213","0.0626299977302551","0.0651699975132942","","","0.0515000000596046","0.0553399994969368","0.0573499985039234","","","0.128629997372627","0.131940007209778","0.227789998054504","0.394630014896393","0.402969986200333","0.339910000562668","0.332359999418259","0.379900008440018","0.442660003900528","","","","",
"Egypt, Arab Rep.","EGY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.212599992752075","0.197559997439384","0.199100002646446","0.186509996652603","0.192469999194145","","","","0.269939988851547","0.241410002112389","0.259030014276505","0.255100011825562","0.270240008831024","0.433120012283325","0.433450013399124","0.531539976596832","0.508989989757538","0.638949990272522","0.636489987373352","0.718580007553101","0.708760023117065","","",
"Euro area","EMU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.73712454061323","1.71051313361716","1.74021288752731","1.76288737714142","1.80383451262505","1.79361373709426","1.83476241576846","1.80209858910524","1.78036214662617","1.77644631647971","1.79881747631923","1.80571922500455","1.88906846109118","1.98556290715989","1.99357953630905","2.04166119929788","2.09842461346476","2.10289166572918","2.13818626283765","2.13833380107523","2.12551769471433","","",
"Eritrea","ERI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.789489984512329","0.779640018939972","0.851019978523254","0.840520024299622","0.88494998216629","0.890190005302429","0.960049986839294","1.02218997478485","1.03849005699158","1.09577000141144","1.17217004299164","1.23448002338409","1.3170599937439","1.3513400554657","1.34960997104645","1.325080037117","1.28787994384766","1.26858997344971","1.23535001277924","1.21963000297546","1.18549001216888","","",
"Estonia","EST","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.570739984512329","0.680630028247833","0.600090026855469","0.699460029602051","0.716489970684052","0.767769992351532","0.851930022239685","0.923640012741089","1.11665999889374","1.06884002685547","1.25952005386353","1.39540994167328","1.58161997795105","2.30655002593994","2.1226499080658","1.7221599817276","1.4506299495697","1.48795998096466","1.28129005432129","","",
"Ethiopia","ETH","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.179169997572899","","0.170890003442764","","","0.241370007395744","","","0.604740023612976","","","","","",
