COUNTRY_code,Country,SEO,Socio economic objective,MEASURE_id,Measure,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period,Value,Flag Codes,Flags
NOR,Norway,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,73.502,,
NOR,Norway,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,72.023,,
NOR,Norway,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,70.721,,
NOR,Norway,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,70.518,,
NOR,Norway,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,77.423,,
NOR,Norway,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,78.84,,
NOR,Norway,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,70.505,E; P,Estimated value; Provisional value
NOR,Norway,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,187.687,,
NOR,Norway,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,207.213,,
NOR,Norway,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,205.362,,
NOR,Norway,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,202.612,,
NOR,Norway,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,214.266,,
NOR,Norway,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,211.562,,
NOR,Norway,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,249.927,,
NOR,Norway,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,266.962,,
NOR,Norway,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,247.181,E; P,Estimated value; Provisional value
NOR,Norway,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,358.743,,
NOR,Norway,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,364.755,,
NOR,Norway,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,375.394,,
NOR,Norway,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,430.525,,
NOR,Norway,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,455.969,,
NOR,Norway,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,476.788,,
NOR,Norway,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,491.116,,
NOR,Norway,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,502.204,,
NOR,Norway,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,487.107,E; P,Estimated value; Provisional value
NOR,Norway,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,165.527,,
NOR,Norway,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,168.093,,
NOR,Norway,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,167.912,,
NOR,Norway,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,189.354,,
NOR,Norway,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,211.172,,
NOR,Norway,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,236.964,,
NOR,Norway,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,228.197,,
NOR,Norway,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,294.282,,
NOR,Norway,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,214.208,E; P,Estimated value; Provisional value
NOR,Norway,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,19.93,,
NOR,Norway,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,21.474,,
NOR,Norway,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,21.404,,
NOR,Norway,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,23.793,,
NOR,Norway,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,27.449,,
NOR,Norway,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,30.307,,
NOR,Norway,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,35.931,,
NOR,Norway,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,42.639,,
NOR,Norway,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,41.059,E; P,Estimated value; Provisional value
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,18.313,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,19.767,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,20.308,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,22.614,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,25.065,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,28.342,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,30.458,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,30.839,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,29.684,E; P,Estimated value; Provisional value
NOR,Norway,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,138.255,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,139.026,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,146.249,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,153.359,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,149.457,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,153.037,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,142.698,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,153.159,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,154.354,E; P,Estimated value; Provisional value
NOR,Norway,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,102.71,,
NOR,Norway,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,103.395,,
NOR,Norway,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,104.486,,
NOR,Norway,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,105.309,,
NOR,Norway,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,105.303,,
NOR,Norway,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,105.473,,
NOR,Norway,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,106.966,,
NOR,Norway,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,108.254,,
NOR,Norway,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,106.981,E; P,Estimated value; Provisional value
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,777.517,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,778.386,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,790.907,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,806.26,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,843.551,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,891.924,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,914.096,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,944.647,,
NOR,Norway,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,928.082,E; P,Estimated value; Provisional value
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,302.099,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,298.805,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,288.123,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,303.167,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,329.026,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,363.376,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,411.065,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,412.076,,
NOR,Norway,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,449.652,E; P,Estimated value; Provisional value
NOR,Norway,_T,Total,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,2380.212,,
NOR,Norway,_T,Total,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,2474.067,,
NOR,Norway,_T,Total,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,2564.079,,
NOR,Norway,_T,Total,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,2759.707,,
NOR,Norway,_T,Total,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,2903.377,,
NOR,Norway,_T,Total,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,2917.07,,
NOR,Norway,_T,Total,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,3018.632,,
NOR,Norway,_T,Total,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,3292.641,,
NOR,Norway,_T,Total,DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,3246.279,P,Provisional value
NOR,Norway,NABS01,Exploration and exploitation of the Earth,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,40.418,,
NOR,Norway,NABS01,Exploration and exploitation of the Earth,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,38.204,,
NOR,Norway,NABS01,Exploration and exploitation of the Earth,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,40.168,,
NOR,Norway,NABS01,Exploration and exploitation of the Earth,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,42.32,,
NOR,Norway,NABS01,Exploration and exploitation of the Earth,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,42.639,,
NOR,Norway,NABS01,Exploration and exploitation of the Earth,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,39.747,,
NOR,Norway,NABS01,Exploration and exploitation of the Earth,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,38.893,,
NOR,Norway,NABS01,Exploration and exploitation of the Earth,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,41.884,,
NOR,Norway,NABS01,Exploration and exploitation of the Earth,DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,41.346,P,Provisional value
NOR,Norway,NABS02,Environment,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,56.6,,
NOR,Norway,NABS02,Environment,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,66.764,,
NOR,Norway,NABS02,Environment,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,68.407,,
NOR,Norway,NABS02,Environment,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,71.279,,
NOR,Norway,NABS02,Environment,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,76.381,,
NOR,Norway,NABS02,Environment,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,72.26,,
NOR,Norway,NABS02,Environment,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,73.235,,
NOR,Norway,NABS02,Environment,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,86.33,,
NOR,Norway,NABS02,Environment,DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,86.919,P,Provisional value
NOR,Norway,NABS03,Exploration and exploitation of space,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,63.855,,
NOR,Norway,NABS03,Exploration and exploitation of space,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,64.573,,
NOR,Norway,NABS03,Exploration and exploitation of space,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,62.166,,
NOR,Norway,NABS03,Exploration and exploitation of space,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,60.569,,
NOR,Norway,NABS03,Exploration and exploitation of space,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,62.37,,
NOR,Norway,NABS03,Exploration and exploitation of space,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,68.324,,
NOR,Norway,NABS03,Exploration and exploitation of space,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,68.352,,
NOR,Norway,NABS03,Exploration and exploitation of space,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,72.578,,
NOR,Norway,NABS03,Exploration and exploitation of space,DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,72.784,P,Provisional value
NOR,Norway,NABS04,"Transport, telecommunication and other infrastructures",DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,48.951,,
NOR,Norway,NABS04,"Transport, telecommunication and other infrastructures",DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,45.097,,
NOR,Norway,NABS04,"Transport, telecommunication and other infrastructures",DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,46.94,,
NOR,Norway,NABS04,"Transport, telecommunication and other infrastructures",DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,47.955,,
NOR,Norway,NABS04,"Transport, telecommunication and other infrastructures",DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,51.172,,
NOR,Norway,NABS04,"Transport, telecommunication and other infrastructures",DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,46.798,,
NOR,Norway,NABS04,"Transport, telecommunication and other infrastructures",DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,48.728,,
NOR,Norway,NABS04,"Transport, telecommunication and other infrastructures",DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,50.379,,
NOR,Norway,NABS04,"Transport, telecommunication and other infrastructures",DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,50.767,P,Provisional value
NOR,Norway,NABS05,Energy,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,99.607,,
NOR,Norway,NABS05,Energy,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,78.214,,
NOR,Norway,NABS05,Energy,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,78.62,,
NOR,Norway,NABS05,Energy,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,79.153,,
NOR,Norway,NABS05,Energy,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,77.666,,
NOR,Norway,NABS05,Energy,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,73.858,,
NOR,Norway,NABS05,Energy,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,80.348,,
NOR,Norway,NABS05,Energy,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,84.614,,
NOR,Norway,NABS05,Energy,DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,77.369,P,Provisional value
NOR,Norway,NABS06,Industrial production and technology,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,187.687,,
NOR,Norway,NABS06,Industrial production and technology,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,215.133,,
NOR,Norway,NABS06,Industrial production and technology,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,219.662,,
NOR,Norway,NABS06,Industrial production and technology,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,222.668,,
NOR,Norway,NABS06,Industrial production and technology,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,235.309,,
NOR,Norway,NABS06,Industrial production and technology,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,221.583,,
NOR,Norway,NABS06,Industrial production and technology,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,259.37,,
NOR,Norway,NABS06,Industrial production and technology,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,286.515,,
NOR,Norway,NABS06,Industrial production and technology,DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,271.244,P,Provisional value
NOR,Norway,NABS07,Health,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,358.743,,
NOR,Norway,NABS07,Health,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,378.696,,
NOR,Norway,NABS07,Health,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,401.534,,
NOR,Norway,NABS07,Health,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,473.143,,
NOR,Norway,NABS07,Health,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,500.748,,
NOR,Norway,NABS07,Health,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,499.371,,
NOR,Norway,NABS07,Health,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,509.67,,
NOR,Norway,NABS07,Health,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,538.988,,
NOR,Norway,NABS07,Health,DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,534.527,P,Provisional value
NOR,Norway,NABS08,Agriculture,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,165.527,,
NOR,Norway,NABS08,Agriculture,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,174.518,,
NOR,Norway,NABS08,Agriculture,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,179.604,,
NOR,Norway,NABS08,Agriculture,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,208.098,,
NOR,Norway,NABS08,Agriculture,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,231.91,,
NOR,Norway,NABS08,Agriculture,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,248.188,,
NOR,Norway,NABS08,Agriculture,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,236.818,,
NOR,Norway,NABS08,Agriculture,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,315.836,,
NOR,Norway,NABS08,Agriculture,DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,235.061,P,Provisional value
NOR,Norway,NABS09,Education,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,19.93,,
NOR,Norway,NABS09,Education,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,22.295,,
NOR,Norway,NABS09,Education,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,22.895,,
NOR,Norway,NABS09,Education,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,26.148,,
NOR,Norway,NABS09,Education,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,30.145,,
NOR,Norway,NABS09,Education,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,31.743,,
NOR,Norway,NABS09,Education,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,37.288,,
NOR,Norway,NABS09,Education,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,45.763,,
NOR,Norway,NABS09,Education,DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,45.056,P,Provisional value
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,18.313,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,20.522,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,21.722,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,24.852,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,27.526,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,29.685,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,31.608,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,33.097,,
NOR,Norway,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,32.573,P,Provisional value
NOR,Norway,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,138.255,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,144.34,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,156.433,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,168.54,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,164.134,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,160.286,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,148.089,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,164.377,,
NOR,Norway,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,169.381,P,Provisional value
NOR,Norway,NABS14,Defence,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,102.71,,
NOR,Norway,NABS14,Defence,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,107.347,,
NOR,Norway,NABS14,Defence,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,111.762,,
NOR,Norway,NABS14,Defence,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,115.734,,
